rater,replicate,task,context_id,vignette_id,points
relative-agent-1,1,structural_all22,T04,V18,8
relative-agent-1,1,structural_all22,T04,V19,13
relative-agent-1,1,structural_all22,T04,V20,15
relative-agent-1,1,structural_all22,T04,V21,24
relative-agent-1,1,structural_all22,T04,V22,144
relative-agent-1,1,within_game,T04,V03,210
relative-agent-1,1,within_game,T04,V06,70
relative-agent-1,1,within_game,T04,V08,135
relative-agent-1,1,within_game,T04,V10,155
relative-agent-1,1,within_game,T04,V12,240
relative-agent-1,1,within_game,T04,V22,190
relative-agent-1,1,structural_all22,T05,V01,11
relative-agent-1,1,structural_all22,T05,V02,17
relative-agent-1,1,structural_all22,T05,V03,58
relative-agent-1,1,structural_all22,T05,V04,9
relative-agent-1,1,structural_all22,T05,V05,25
relative-agent-1,1,structural_all22,T05,V06,187
relative-agent-1,1,structural_all22,T05,V07,14
relative-agent-1,1,structural_all22,T05,V08,158
relative-agent-1,1,structural_all22,T05,V09,23
relative-agent-1,1,structural_all22,T05,V10,151
relative-agent-1,1,structural_all22,T05,V11,9
relative-agent-1,1,structural_all22,T05,V12,101
relative-agent-1,1,structural_all22,T05,V13,25
relative-agent-1,1,structural_all22,T05,V14,27
relative-agent-1,1,structural_all22,T05,V15,12
relative-agent-1,1,structural_all22,T05,V16,30
relative-agent-1,1,structural_all22,T05,V17,23
relative-agent-1,1,structural_all22,T05,V18,25
relative-agent-1,1,structural_all22,T05,V19,11
relative-agent-1,1,structural_all22,T05,V20,10
relative-agent-1,1,structural_all22,T05,V21,9
relative-agent-1,1,structural_all22,T05,V22,65
relative-agent-1,1,within_game,T05,V03,80
relative-agent-1,1,within_game,T05,V06,260
relative-agent-1,1,within_game,T05,V08,220
relative-agent-1,1,within_game,T05,V10,210
relative-agent-1,1,within_game,T05,V12,140
relative-agent-1,1,within_game,T05,V22,90
relative-agent-1,1,structural_all22,T06,V01,75
relative-agent-1,1,structural_all22,T06,V02,75
relative-agent-1,1,structural_all22,T06,V03,30
relative-agent-1,1,structural_all22,T06,V04,20
relative-agent-1,1,structural_all22,T06,V05,9
relative-agent-1,1,structural_all22,T06,V06,18
relative-agent-1,1,structural_all22,T06,V07,18
relative-agent-1,1,structural_all22,T06,V08,18
relative-agent-1,1,structural_all22,T06,V09,37
relative-agent-1,1,structural_all22,T06,V10,13
relative-agent-1,1,structural_all22,T06,V11,105
relative-agent-1,1,structural_all22,T06,V12,16
relative-agent-1,1,structural_all22,T06,V13,45
relative-agent-1,1,structural_all22,T06,V14,12
relative-agent-1,1,structural_all22,T06,V15,83
relative-agent-1,1,structural_all22,T06,V16,8
relative-agent-1,1,structural_all22,T06,V17,135
relative-agent-1,1,structural_all22,T06,V18,11
relative-agent-1,1,structural_all22,T06,V19,22
relative-agent-1,1,structural_all22,T06,V20,195
relative-agent-1,1,structural_all22,T06,V21,20
relative-agent-1,1,structural_all22,T06,V22,35
relative-agent-1,1,within_game,T06,V01,100
relative-agent-1,1,within_game,T06,V02,100
relative-agent-1,1,within_game,T06,V09,50
relative-agent-1,1,within_game,T06,V11,140
relative-agent-1,1,within_game,T06,V13,60
relative-agent-1,1,within_game,T06,V15,110
relative-agent-1,1,within_game,T06,V17,180
relative-agent-1,1,within_game,T06,V20,260
relative-agent-1,1,structural_all22,T07,V01,98
relative-agent-1,1,structural_all22,T07,V02,107
relative-agent-1,1,structural_all22,T07,V03,15
relative-agent-1,1,structural_all22,T07,V04,11
relative-agent-1,1,structural_all22,T07,V05,11
relative-agent-1,1,structural_all22,T07,V06,15
relative-agent-1,1,structural_all22,T07,V07,11
relative-agent-1,1,structural_all22,T07,V08,15
relative-agent-1,1,structural_all22,T07,V09,119
relative-agent-1,1,structural_all22,T07,V10,15
relative-agent-1,1,structural_all22,T07,V11,78
relative-agent-1,1,structural_all22,T07,V12,15
relative-agent-1,1,structural_all22,T07,V13,123
relative-agent-1,1,structural_all22,T07,V14,12
relative-agent-1,1,structural_all22,T07,V15,98
relative-agent-1,1,structural_all22,T07,V16,12
relative-agent-1,1,structural_all22,T07,V17,115
relative-agent-1,1,structural_all22,T07,V18,11
relative-agent-1,1,structural_all22,T07,V19,11
relative-agent-1,1,structural_all22,T07,V20,82
relative-agent-1,1,structural_all22,T07,V21,11
relative-agent-1,1,structural_all22,T07,V22,15
relative-agent-1,1,within_game,T07,V01,120
relative-agent-1,1,within_game,T07,V02,130
relative-agent-1,1,within_game,T07,V09,145
relative-agent-1,1,within_game,T07,V11,95
relative-agent-1,1,within_game,T07,V13,150
relative-agent-1,1,within_game,T07,V15,120
relative-agent-1,1,within_game,T07,V17,140
relative-agent-1,1,within_game,T07,V20,100
relative-agent-1,1,structural_all22,T08,V01,114
relative-agent-1,1,structural_all22,T08,V02,99
relative-agent-1,1,structural_all22,T08,V03,30
relative-agent-1,1,structural_all22,T08,V04,7
relative-agent-1,1,structural_all22,T08,V05,13
relative-agent-1,1,structural_all22,T08,V06,15
relative-agent-1,1,structural_all22,T08,V07,15
relative-agent-1,1,structural_all22,T08,V08,20
relative-agent-1,1,structural_all22,T08,V09,46
relative-agent-1,1,structural_all22,T08,V10,25
relative-agent-1,1,structural_all22,T08,V11,167
relative-agent-1,1,structural_all22,T08,V12,35
relative-agent-1,1,structural_all22,T08,V13,61
relative-agent-1,1,structural_all22,T08,V14,9
relative-agent-1,1,structural_all22,T08,V15,137
relative-agent-1,1,structural_all22,T08,V16,13
relative-agent-1,1,structural_all22,T08,V17,30
relative-agent-1,1,structural_all22,T08,V18,7
relative-agent-1,1,structural_all22,T08,V19,9
relative-agent-1,1,structural_all22,T08,V20,106
relative-agent-1,1,structural_all22,T08,V21,17
relative-agent-1,1,structural_all22,T08,V22,25
relative-agent-1,1,within_game,T08,V01,150
relative-agent-1,1,within_game,T08,V02,130
relative-agent-1,1,within_game,T08,V09,60
relative-agent-1,1,within_game,T08,V11,220
relative-agent-1,1,within_game,T08,V13,80
relative-agent-1,1,within_game,T08,V15,180
relative-agent-1,1,within_game,T08,V17,40
relative-agent-1,1,within_game,T08,V20,140
relative-agent-1,1,structural_all22,T09,V01,13
relative-agent-1,1,structural_all22,T09,V02,15
relative-agent-1,1,structural_all22,T09,V03,160
relative-agent-1,1,structural_all22,T09,V04,18
relative-agent-1,1,structural_all22,T09,V05,9
relative-agent-1,1,structural_all22,T09,V06,129
relative-agent-1,1,structural_all22,T09,V07,16
relative-agent-1,1,structural_all22,T09,V08,99
relative-agent-1,1,structural_all22,T09,V09,8
relative-agent-1,1,structural_all22,T09,V10,83
relative-agent-1,1,structural_all22,T09,V11,18
relative-agent-1,1,structural_all22,T09,V12,91
relative-agent-1,1,structural_all22,T09,V13,10
relative-agent-1,1,structural_all22,T09,V14,11
relative-agent-1,1,structural_all22,T09,V15,14
relative-agent-1,1,structural_all22,T09,V16,8
relative-agent-1,1,structural_all22,T09,V17,22
relative-agent-1,1,structural_all22,T09,V18,10
relative-agent-1,1,structural_all22,T09,V19,20
relative-agent-1,1,structural_all22,T09,V20,30
relative-agent-1,1,structural_all22,T09,V21,18
relative-agent-1,1,structural_all22,T09,V22,198
relative-agent-1,1,within_game,T09,V03,210
relative-agent-1,1,within_game,T09,V06,170
relative-agent-1,1,within_game,T09,V08,130
relative-agent-1,1,within_game,T09,V10,110
relative-agent-1,1,within_game,T09,V12,120
relative-agent-1,1,within_game,T09,V22,260
relative-agent-1,1,structural_all22,T10,V01,13
relative-agent-1,1,structural_all22,T10,V02,12
relative-agent-1,1,structural_all22,T10,V03,30
relative-agent-1,1,structural_all22,T10,V04,56
relative-agent-1,1,structural_all22,T10,V05,105
relative-agent-1,1,structural_all22,T10,V06,15
relative-agent-1,1,structural_all22,T10,V07,143
relative-agent-1,1,structural_all22,T10,V08,22
relative-agent-1,1,structural_all22,T10,V09,9
relative-agent-1,1,structural_all22,T10,V10,24
relative-agent-1,1,structural_all22,T10,V11,18
relative-agent-1,1,structural_all22,T10,V12,35
relative-agent-1,1,structural_all22,T10,V13,11
relative-agent-1,1,structural_all22,T10,V14,71
relative-agent-1,1,structural_all22,T10,V15,16
relative-agent-1,1,structural_all22,T10,V16,109
relative-agent-1,1,structural_all22,T10,V17,8
relative-agent-1,1,structural_all22,T10,V18,48
relative-agent-1,1,structural_all22,T10,V19,83
relative-agent-1,1,structural_all22,T10,V20,13
relative-agent-1,1,structural_all22,T10,V21,135
relative-agent-1,1,structural_all22,T10,V22,24
relative-agent-1,1,within_game,T10,V04,75
relative-agent-1,1,within_game,T10,V05,140
relative-agent-1,1,within_game,T10,V07,190
relative-agent-1,1,within_game,T10,V14,95
relative-agent-1,1,within_game,T10,V16,145
relative-agent-1,1,within_game,T10,V18,65
relative-agent-1,1,within_game,T10,V19,110
relative-agent-1,1,within_game,T10,V21,180
relative-agent-1,1,structural_all22,T11,V01,58
relative-agent-1,1,structural_all22,T11,V02,80
relative-agent-1,1,structural_all22,T11,V03,13
relative-agent-1,1,structural_all22,T11,V04,10
relative-agent-1,1,structural_all22,T11,V05,24
relative-agent-1,1,structural_all22,T11,V06,26
relative-agent-1,1,structural_all22,T11,V07,13
relative-agent-1,1,structural_all22,T11,V08,22
relative-agent-1,1,structural_all22,T11,V09,153
relative-agent-1,1,structural_all22,T11,V10,25
relative-agent-1,1,structural_all22,T11,V11,29
relative-agent-1,1,structural_all22,T11,V12,19
relative-agent-1,1,structural_all22,T11,V13,161
relative-agent-1,1,structural_all22,T11,V14,27
relative-agent-1,1,structural_all22,T11,V15,66
relative-agent-1,1,structural_all22,T11,V16,30
relative-agent-1,1,structural_all22,T11,V17,146
relative-agent-1,1,structural_all22,T11,V18,25
relative-agent-1,1,structural_all22,T11,V19,12
relative-agent-1,1,structural_all22,T11,V20,37
relative-agent-1,1,structural_all22,T11,V21,9
relative-agent-1,1,structural_all22,T11,V22,15
relative-agent-1,1,within_game,T11,V01,80
relative-agent-1,1,within_game,T11,V02,110
relative-agent-1,1,within_game,T11,V09,210
relative-agent-1,1,within_game,T11,V11,40
relative-agent-1,1,within_game,T11,V13,220
relative-agent-1,1,within_game,T11,V15,90
relative-agent-1,1,within_game,T11,V17,200
relative-agent-1,1,within_game,T11,V20,50
relative-agent-1,1,structural_all22,T12,V01,12
relative-agent-1,1,structural_all22,T12,V02,24
relative-agent-1,1,structural_all22,T12,V03,13
relative-agent-1,1,structural_all22,T12,V04,44
relative-agent-1,1,structural_all22,T12,V05,117
relative-agent-1,1,structural_all22,T12,V06,24
relative-agent-1,1,structural_all22,T12,V07,58
relative-agent-1,1,structural_all22,T12,V08,22
relative-agent-1,1,structural_all22,T12,V09,27
relative-agent-1,1,structural_all22,T12,V10,26
relative-agent-1,1,structural_all22,T12,V11,9
relative-agent-1,1,structural_all22,T12,V12,20
relative-agent-1,1,structural_all22,T12,V13,30
relative-agent-1,1,structural_all22,T12,V14,139
relative-agent-1,1,structural_all22,T12,V15,13
relative-agent-1,1,structural_all22,T12,V16,153
relative-agent-1,1,structural_all22,T12,V17,25
relative-agent-1,1,structural_all22,T12,V18,131
relative-agent-1,1,structural_all22,T12,V19,51
relative-agent-1,1,structural_all22,T12,V20,10
relative-agent-1,1,structural_all22,T12,V21,37
relative-agent-1,1,structural_all22,T12,V22,15
relative-agent-1,1,within_game,T12,V04,60
relative-agent-1,1,within_game,T12,V05,160
relative-agent-1,1,within_game,T12,V07,80
relative-agent-1,1,within_game,T12,V14,190
relative-agent-1,1,within_game,T12,V16,210
relative-agent-1,1,within_game,T12,V18,180
relative-agent-1,1,within_game,T12,V19,70
relative-agent-1,1,within_game,T12,V21,50
