subject_id,PROLIFIC_PID,source_study,game,Market,kw_dummy,treatment_cell,trial_order,actual_allocation_kept,actual_share_sent,actual_reason,actual_reason_category,actual_reason_category_num,b_S_vs_M,b_C_vs_M,n_substantive_hp,weight_M,weight_S,weight_C
market_control::kw::563e35190980220011572d9a,563e35190980220011572d9a,market_control,kw,1,1,kw_market,2,12.0,0.0,seemed like the fairest option,Moral,1,-0.17909143414961723,-0.5522229036773982,3,0.5482281492503002,0.34988096947154096,0.10189088127815893
market_control::kw::563e5abecbd4c60005dc9153,563e5abecbd4c60005dc9153,market_control,kw,1,1,kw_market,2,1.0,0.9166666666666666,I just guessed. I don't really know,No clear justification,0,-0.4236297631347847,-0.7421646600853435,4,0.6042751173004051,0.30295375690012255,0.09277112579947239
market_control::kw::563fecf4074be600055e98c7,563fecf4074be600055e98c7,market_control,kw,1,1,kw_market,2,8.0,0.3333333333333333,Because it is quite fair and gives a bit to both sides.,Moral,1,0.09761039138040997,-0.330612001942881,2,0.48291992406152123,0.4049007977763166,0.11217927816216215
market_control::kw::5687d434369319000c269c03,5687d434369319000c269c03,market_control,kw,1,1,kw_market,2,6.0,0.5,"I see it as a partnership, more than one participant having more right to the money than the other",Moral,1,0.4598975363800177,0.47754277378184184,4,0.367177860180232,0.44251233000443835,0.1903098098153297
market_control::kw::569c01a19e8363000b2ffa33,569c01a19e8363000b2ffa33,market_control,kw,1,1,kw_market,1,12.0,0.0,I would like the price to stay the same as that is what was agreed,Moral,1,1.407696333728675,-0.3049628785587404,2,0.23428421648079784,0.7089278853157123,0.056787898203489916
market_control::kw::56aa77fc638440000b8b4f4a,56aa77fc638440000b8b4f4a,market_control,kw,1,1,kw_market,1,7.0,0.4166666666666666,"I thought that the broker would be in debt as they have to pay $12 and pay me, so if I reduced it by half he'd be level, and I reduced by nearly half to make myself a small profit beyond that of 0.5.",Mutual Benefit / Cooperation,2,1.3215539795542812,-0.28176313785670637,2,0.24821571059051908,0.690272738505324,0.06151155090415692
market_control::kw::56fc1245f37e08000cbea351,56fc1245f37e08000cbea351,market_control,kw,1,1,kw_market,1,12.0,0.0,I don't think there was any need to change the price.,No clear justification,0,0.8979342125466696,-0.2215651947627225,1,0.3227361886628851,0.5927980305073176,0.08446578082979733
market_control::kw::57509aade19ee9000680df04,57509aade19ee9000680df04,market_control,kw,1,1,kw_market,1,9.5,0.2083333333333333,It feels like a nice half way point for both parties to profit,Mutual Benefit / Cooperation,2,-1.043722508072386,-0.7498131096581379,3,0.7024873897499742,0.19114082377167665,0.1063717864783492
market_control::kw::577bfa3c9fecfe0001a5bcbf,577bfa3c9fecfe0001a5bcbf,market_control,kw,1,1,kw_market,1,8.0,0.3333333333333333,A discount encourages someone to buy the product.,Mutual Benefit / Cooperation,2,1.3215539795542812,-0.28176313785670637,2,0.24821571059051908,0.690272738505324,0.06151155090415692
market_control::kw::5786a6cc07724c000114b618,5786a6cc07724c000114b618,market_control,kw,1,1,kw_market,1,8.0,0.3333333333333333,-$4 seemed to be a reasonable amount to reduce it by,No clear justification,0,-0.5939620952741725,-0.3059176297759585,1,0.6020038852358618,0.25600077154148065,0.14199534322265756
market_control::kw::57892012454e5400015f35c4,57892012454e5400015f35c4,market_control,kw,1,1,kw_market,2,7.0,0.4166666666666666,To make sure the data is sold.,Mutual Benefit / Cooperation,2,-0.6299919164681198,-0.1569794490908893,1,0.5938281912698029,0.24402972373917484,0.16214208499102228
market_control::kw::57a7337e913c710001977341,57a7337e913c710001977341,market_control,kw,1,1,kw_market,1,10.5,0.125,There has to be an incentive for the buyer otherwise if there is no profit then you won’t make a sale. Conversely I need to make a profit on the deal as well,Mutual Benefit / Cooperation,2,1.2349796847955923,-0.23321870766626215,2,0.26211962710161724,0.6697797971035736,0.06810057579480921
market_control::kw::5800eb53beccf8000100cb06,5800eb53beccf8000100cb06,market_control,kw,1,1,kw_market,1,10.0,0.1666666666666666,"The broker has to make something, otherwise there would be no point.",Mutual Benefit / Cooperation,2,-0.29499518669324754,0.293216176243043,4,0.49977497964807555,0.28687535347996085,0.21334966687196355
market_control::kw::58660808db3e720001e228d9,58660808db3e720001e228d9,market_control,kw,1,1,kw_market,1,5.0,0.5833333333333333,to give the other person money,Moral,1,0.09761039138040997,-0.330612001942881,2,0.48291992406152123,0.4049007977763166,0.11217927816216215
market_control::kw::5885129a6907b40001de425a,5885129a6907b40001de425a,market_control,kw,1,1,kw_market,1,9.0,0.25,I wanted to maximise my bonus but still leave something for the broker,Self-interest,3,0.2186367539700153,-0.44697842608572913,2,0.46499623044831656,0.4385800593998661,0.09642371015181735
market_control::kw::588a4cbb670d6600012bd509,588a4cbb670d6600012bd509,market_control,kw,1,1,kw_market,1,11.0,0.0833333333333333,I think that it £12 sounds a lot for the data but that the person should get the amount they agreed or very close to it.,Moral,1,1.6213842349797534,-0.34161777036655344,3,0.20134688072051682,0.7514974283805849,0.04715569089889828
market_control::kw::58921be25c15e0000158405c,58921be25c15e0000158405c,market_control,kw,1,1,kw_market,1,12.0,0.0,I want to get the most amount possible.,Self-interest,3,0.7493647984639129,-0.5076642495405146,3,0.35946734493609794,0.5698486685271612,0.07068398653674086
market_control::kw::595f88cc135b5e0001928a9c,595f88cc135b5e0001928a9c,market_control,kw,1,1,kw_market,1,12.0,0.0,its the best choice for myself,Self-interest,3,-0.4820952897411686,-0.3416584925829943,1,0.5873362586209776,0.2787482843859977,0.13391545699302473
market_control::kw::595fd893a670a10001941bf9,595fd893a670a10001941bf9,market_control,kw,1,1,kw_market,1,12.0,0.0,"I chose to keep the price the same as this seemed to me, the most fair option",Moral,1,0.7680560391688322,-0.18368019534120023,1,0.3461139343447936,0.5600017925974536,0.09388427305775271
market_control::kw::5977986837d15f00016f1d08,5977986837d15f00016f1d08,market_control,kw,1,1,kw_market,2,12.0,0.0,I thought the price was fair and i was happy with it,Moral,1,0.29258724139998127,-0.6322539097403327,4,0.45754031344006385,0.4634275053651886,0.07903218119474753
market_control::kw::5979ff012cce5b0001d0ddf0,5979ff012cce5b0001d0ddf0,market_control,kw,1,1,kw_market,2,10.0,0.1666666666666666,I changed it to 10 as I didn't want to reduce it any further otherwise you don't make much profit,Mutual Benefit / Cooperation,2,-0.8493891040106214,-0.43991043237701216,2,0.6508908282830704,0.21497696994855806,0.1341322017683715
market_control::kw::59900f959d487e0001ac3a8e,59900f959d487e0001ac3a8e,market_control,kw,1,1,kw_market,2,12.0,0.0,I would like to earn as much as possible,Self-interest,3,-0.4236297631347847,-0.7421646600853435,4,0.6042751173004051,0.30295375690012255,0.09277112579947239
market_control::kw::59921d7bb83f800001a5e452,59921d7bb83f800001a5e452,market_control,kw,1,1,kw_market,1,8.0,0.3333333333333333,"There needs to be an incentive for the broker, but the broker needs to accept a much smaller percentage than the producer.",Moral,1,0.4598975363800177,0.4775427737818421,4,0.367177860180232,0.4425123300044383,0.19030980981532974
market_control::kw::5992f3b9004c4f0001cc81ac,5992f3b9004c4f0001cc81ac,market_control,kw,1,1,kw_market,1,10.0,0.1666666666666666,I think my information is high quality so I think it has a high value. I also want to maimise my earning,Self-interest,3,1.1389780618005145,-0.20101376438630894,2,0.2782293735071587,0.647221412272142,0.07454921422069928
market_control::kw::59931157f9db7d00018955b8,59931157f9db7d00018955b8,market_control,kw,1,1,kw_market,1,12.0,0.0,i want to see if thebroker would pay the amount,Mutual Benefit / Cooperation,2,1.5366254925818383,-0.283462189127118,3,0.2135461055421104,0.7335038904650879,0.05295000399280172
market_control::kw::599ec7dc617ca80001fcd124,599ec7dc617ca80001fcd124,market_control,kw,1,1,kw_market,2,12.0,0.0,I do not understand the directions. I kept the 12 as a potential full bonus,No clear justification,0,-0.17909143414961723,-0.5522229036773982,3,0.5482281492503002,0.34988096947154096,0.10189088127815893
market_control::kw::59a23b5d1bf9070001ce8d73,59a23b5d1bf9070001ce8d73,market_control,kw,1,1,kw_market,2,1.0,0.9166666666666666,"I was unable to find the slider. I clicked everywhere. Eventually a number of dollars appeared which I tried to change but was unable to. $11, which was the price change that appeared, wouldn't have been my choice.",No clear justification,0,-1.043722508072386,-0.7498131096581379,3,0.7024873897499742,0.19114082377167665,0.1063717864783492
market_control::kw::59b2d1e1773f41000148789e,59b2d1e1773f41000148789e,market_control,kw,1,1,kw_market,2,12.0,0.0,I think I still want things to be a bit balanced compared to the other Prolific participant to be honest.,Moral,1,-0.08584621745820151,-0.6457239185364753,3,0.5351734142699984,0.3740550883671202,0.09077149736288134
market_control::kw::59d39f387d08030001f345a5,59d39f387d08030001f345a5,market_control,kw,1,1,kw_market,1,12.0,0.0,I think my data is worth the full price!,Self-interest,3,0.19422098120160095,-0.36381651451498453,2,0.4658677467244929,0.42927018058645333,0.1048620726890538
market_control::kw::59d4fb316cc82800013e32d3,59d4fb316cc82800013e32d3,market_control,kw,1,1,kw_market,2,8.0,0.3333333333333333,"I have carried out the work to prepare the data, this is a commission / fee for the broker to find the buyer for the data",Self-interest,3,-0.10173882954887797,-0.5751415481058963,3,0.5346763577127431,0.36808589364354605,0.0972377486437109
market_control::kw::59d8ec713e5ea00001e1d09c,59d8ec713e5ea00001e1d09c,market_control,kw,1,1,kw_market,1,5.5,0.5416666666666667,i think it is a fair price for the data,Moral,1,0.1942209812016006,-0.3638165145149853,2,0.46586774672449294,0.4292701805864533,0.10486207268905372
market_control::kw::59ea4fd07d6df50001e6930f,59ea4fd07d6df50001e6930f,market_control,kw,1,1,kw_market,2,10.0,0.1666666666666666,It seems a fair adjustment and is still a good deal while also saving 20%,Moral,1,0.4598975363800177,0.4775427737818421,4,0.367177860180232,0.4425123300044383,0.19030980981532974
market_control::kw::5a031384fe645f0001e9ea24,5a031384fe645f0001e9ea24,market_control,kw,1,1,kw_market,1,10.0,0.1666666666666666,"A small discound is ok, some of the previous suggested discounts were too high",Self-interest,3,0.09761039138040997,-0.330612001942881,2,0.48291992406152123,0.4049007977763166,0.11217927816216215
market_control::kw::5a0f2b13f2e3460001edbbcf,5a0f2b13f2e3460001edbbcf,market_control,kw,1,1,kw_market,2,12.0,0.0,It's best that the person selling the data doesn't lose out on money.,Moral,1,-0.4178158982046769,-0.31898142671134205,1,0.5750410511935073,0.2907712343322917,0.13418771447420091
market_control::kw::5a219133b4665b00011fd87a,5a219133b4665b00011fd87a,market_control,kw,1,1,kw_market,1,11.0,0.0833333333333333,I want to maximize the most money and benefit by paying the lowest price for selling my data to researchers,Self-interest,3,0.8979342125466696,-0.2215651947627225,1,0.3227361886628851,0.5927980305073176,0.08446578082979733
market_control::kw::5a21f3731a1ad3000138f901,5a21f3731a1ad3000138f901,market_control,kw,1,1,kw_market,2,6.0,0.5,"In typical retail, the final seller will double their cost, so, knowing they are selling for $12, they wouldn't want to pay more than 50 percent of that price, so that's what I figure I need to be at to make the deal.",Mutual Benefit / Cooperation,2,0.1460820662042363,1.888418765903418,4,0.254314847407439,0.23174546075685387,0.5139396918357072
market_control::kw::5a5a6318ac5624000153e365,5a5a6318ac5624000153e365,market_control,kw,1,1,kw_market,2,10.0,0.1666666666666666,"The quality of my data is worth a high premium, to help push through the sale I am willing to drop the price by $2 to give my broker some commission but feel I deserve the difference.",Self-interest,3,0.1460820662042363,1.888418765903418,4,0.254314847407439,0.23174546075685387,0.5139396918357072
market_control::kw::5a6ce61e9d65ec00017e9618,5a6ce61e9d65ec00017e9618,market_control,kw,1,1,kw_market,1,11.5,0.0416666666666666,"It gives the broker a profit, but i still get paid a fair price as the provider of the commodity",Moral,1,-0.5231067994537322,1.4281733135443822,1,0.3640808381633569,0.1701590997179791,0.46576006211866405
market_control::kw::5a775b638fe2dc00010579b2,5a775b638fe2dc00010579b2,market_control,kw,1,1,kw_market,2,6.0,0.5,prepared to tak half the value so the other person get at least the same,Moral,1,-0.8911131209805151,-0.46365925385732093,2,0.6587086387204919,0.20874951692272772,0.13254184435678032
market_control::kw::5a847fd2aa46dd00016ba03c,5a847fd2aa46dd00016ba03c,market_control,kw,1,1,kw_market,2,12.0,0.0,Just felt like I shouldn't have too do anything,No clear justification,0,1.1389780618005145,-0.20101376438630894,2,0.2782293735071587,0.647221412272142,0.07454921422069928
market_control::kw::5a8f05faf49c9a0001f3e4c6,5a8f05faf49c9a0001f3e4c6,market_control,kw,1,1,kw_market,2,4.0,0.6666666666666667,A good discount but still enough to make money,Mutual Benefit / Cooperation,2,-0.2229357243047383,-0.5687672838876157,3,0.5574172437024081,0.34072368165761013,0.1018590746399817
market_control::kw::5a94d24fb5e2110001c689b5,5a94d24fb5e2110001c689b5,market_control,kw,1,1,kw_market,1,9.0,0.25,I have to pay $12 for the data. I need to make some profit.,Self-interest,3,0.7680560391688322,-0.18368019534120023,1,0.3461139343447936,0.5600017925974536,0.09388427305775271
market_control::kw::5a9bcd3f1eda410001366c55,5a9bcd3f1eda410001366c55,market_control,kw,1,1,kw_market,1,10.5,0.125,A slight change but not too much,No clear justification,0,0.7328598639392642,-0.45321444794166826,3,0.3612899001383408,0.5637365303675335,0.07497356949412562
market_control::kw::5adeeea15f327e0001fb74e1,5adeeea15f327e0001fb74e1,market_control,kw,1,1,kw_market,2,12.0,0.0,"the computer selected the price for the data, assuming the data would have been provided accurately and efficiently it seems fair that the payment would be the same",Moral,1,-0.8282133944450134,-0.548107949827886,2,0.6569314535174614,0.2213876619423268,0.1216808845402118
market_control::kw::5b0b08941e55760001b94b98,5b0b08941e55760001b94b98,market_control,kw,1,1,kw_market,2,10.0,0.1666666666666666,I want to make a profit but in my head the data is going to be used for good so I'm willing to decrease the price slightly.,Mutual Benefit / Cooperation,2,-0.736956226666309,0.6207879044234483,2,0.5109623582043259,0.19070173080415412,0.29833591099152
market_control::kw::5b1d8c8988ee7400012b2730,5b1d8c8988ee7400012b2730,market_control,kw,1,1,kw_market,2,4.0,0.6666666666666667,I chose this price as I'd be winning more at life keeping $8,Self-interest,3,-0.5939620952741725,-0.3059176297759585,1,0.6020038852358618,0.25600077154148065,0.14199534322265756
market_control::kw::5b20c5e04c72120001f25dda,5b20c5e04c72120001f25dda,market_control,kw,1,1,kw_market,1,12.0,0.0,"I believe the data is worth this much. This price is the standard that was put forth and I see no reason to change it. It has not lost value and contains data that remains unchanged, therefore the price should remain.",No clear justification,0,0.8979342125466696,-0.2215651947627225,1,0.3227361886628851,0.5927980305073176,0.08446578082979733
market_control::kw::5b2c0de67297750001c794ab,5b2c0de67297750001c794ab,market_control,kw,1,1,kw_market,1,10.0,0.1666666666666666,I didn't want to adjust it too much for no reason,No clear justification,0,0.4262568136458649,0.8412081134468165,2,0.34340011144482097,0.4026585673864848,0.25394132116869417
market_control::kw::5b7af69d2f3fc30001374190,5b7af69d2f3fc30001374190,market_control,kw,1,1,kw_market,1,6.0,0.5,"I thought this would be the fairest price, because both I and the other person would receive the same amount of money.",Moral,1,-0.4178158982046769,-0.31898142671134205,1,0.5750410511935073,0.2907712343322917,0.13418771447420091
market_control::kw::5b905d5d2f789f00011c4cc2,5b905d5d2f789f00011c4cc2,market_control,kw,1,1,kw_market,2,9.0,0.25,"I found this scenario a little confusing but from my understanding, i reduced the price so that I would still gain something from this, but so would the other party",Mutual Benefit / Cooperation,2,-1.1852415740571156,0.15910548132209507,4,0.6217354182173863,0.1481556820870576,0.2301088996955561
market_control::kw::5baca9c4bf876e000149b586,5baca9c4bf876e000149b586,market_control,kw,1,1,kw_market,2,6.0,0.5,just want to be fair and generous,Moral,1,-1.0567811251449928,-0.6654953703716517,3,0.6976857144305539,0.1874910611637122,0.1148232244057339
market_control::kw::5bb627b7f047e200014ee3bd,5bb627b7f047e200014ee3bd,market_control,kw,1,1,kw_market,2,6.0,0.5,i know the other person gets the difference so it felt fair,Moral,1,-1.2755361907618286,-0.8263823412190779,4,0.7372595162722781,0.1594433700422292,0.1032971136854927
market_control::kw::5bdad3fa0bde32000170745b,5bdad3fa0bde32000170745b,market_control,kw,1,1,kw_market,1,12.0,0.0,I want to be able to maintain the status quo,Self-interest,3,-0.3039108704975144,1.1237345202669324,1,0.39456914367566154,0.22744480621626878,0.3779860501080696
market_control::kw::5be92cf1ba2782000117743e,5be92cf1ba2782000117743e,market_control,kw,1,1,kw_market,1,6.0,0.5,It had a positive association for me in terms of hood deals,Mutual Benefit / Cooperation,2,-0.4442862128923083,1.1527295511527758,1,0.4024307371082821,0.2021756861558619,0.39539357673585596
market_control::kw::5c0595bb1a20110001e9f1e1,5c0595bb1a20110001e9f1e1,market_control,kw,1,1,kw_market,1,10.0,0.1666666666666666,I wanted to give the broker a little bit of a discount but I still wanted to get a good amount of money.,Self-interest,3,-0.9658776963730237,-0.43560286725327807,2,0.6661632234871446,0.19613146081627375,0.13770531569658162
market_control::kw::5c06c226c1a4b2000135f395,5c06c226c1a4b2000135f395,market_control,kw,1,1,kw_market,2,12.0,0.0,"To be honest, I dont understand the reason for the price change, even though it affects the payments for both parties",No clear justification,0,0.5742991243383134,0.8167578153638778,2,0.3248073706343514,0.43992347344366084,0.23526915592198783
market_control::kw::5c0c90e7632102000147c3cc,5c0c90e7632102000147c3cc,market_control,kw,1,1,kw_market,2,12.0,0.0,i need to be paid fairly for my data in world where people just take or take advantage of your data without your consent.,Moral,1,-0.2949951866932477,0.2932161762430428,4,0.49977497964807566,0.28687535347996085,0.21334966687196355
market_control::kw::5c0cb29e1b80df00017843d2,5c0cb29e1b80df00017843d2,market_control,kw,1,1,kw_market,1,12.0,0.0,I did not want to change the price. I wanted the full amount.,Self-interest,3,0.9785446713276007,-0.21431840347950118,1,0.3075388735325705,0.6113055894527064,0.08115553701472313
market_control::kw::5c1a1c6b0bdf8b0001c5928e,5c1a1c6b0bdf8b0001c5928e,market_control,kw,1,1,kw_market,2,10.0,0.1666666666666666,"i think it is a fair price and for everyone to take a share, hopefully to encourage my work to be picked.",Moral,1,0.45989753638001807,0.47754277378184184,4,0.3671778601802319,0.44251233000443835,0.19030980981532963
market_control::kw::5c2df24a2c45d400014a87f5,5c2df24a2c45d400014a87f5,market_control,kw,1,1,kw_market,2,9.5,0.2083333333333333,seems like an ok profit point,Mutual Benefit / Cooperation,2,1.2022912859674815,0.7192297118507233,4,0.24019528965730164,0.5997078888899551,0.16009682145274334
market_control::kw::5c38f43bb594c40001212d39,5c38f43bb594c40001212d39,market_control,kw,1,1,kw_market,1,6.0,0.5,It seems reasonable for a reduction of this amount since it often happens in real lile,No clear justification,0,0.09761039138040997,-0.330612001942881,2,0.48291992406152123,0.4049007977763166,0.11217927816216215
market_control::kw::5c477c3b302d8a0001c52ee2,5c477c3b302d8a0001c52ee2,market_control,kw,1,1,kw_market,2,8.5,0.2916666666666666,To share with the stranger,Moral,1,0.9909272381431924,-0.49705025404166203,4,0.31173264721138616,0.6261357443861264,0.062131608402487486
market_control::kw::5c509487172b6c0001779b34,5c509487172b6c0001779b34,market_control,kw,1,1,kw_market,1,7.0,0.4166666666666666,It felt naturally right,Moral,1,0.7680560391688322,-0.18368019534120023,1,0.3461139343447936,0.5600017925974536,0.09388427305775271
market_control::kw::5c578b57e66e510001eec4c6,5c578b57e66e510001eec4c6,market_control,kw,1,1,kw_market,1,12.0,0.0,"because I thought that if I gave money away, I might not get a bonus from this study",Self-interest,3,0.27875768824383884,-0.4319917306103894,2,0.45225674636594093,0.4524798017976383,0.09526345183642074
market_control::kw::5c608e91001e34000145185a,5c608e91001e34000145185a,market_control,kw,1,1,kw_market,2,0.0,1.0,I wanted to maximise my possible return on this.,Mutual Benefit / Cooperation,2,-1.1516879379888414,-0.6661516537129824,3,0.7097195890040701,0.17364584373225572,0.11663456726367419
market_control::kw::5c6df5298c5fd30001b83926,5c6df5298c5fd30001b83926,market_control,kw,1,1,kw_market,1,12.0,0.0,I think the buyer should initially pay full price and with loyalty and custom will be entitled to discounted prices,Self-interest,3,-0.3039108704975144,1.1237345202669324,1,0.39456914367566154,0.22744480621626878,0.3779860501080696
market_control::kw::5c7075f618126000010d4c97,5c7075f618126000010d4c97,market_control,kw,1,1,kw_market,1,8.0,0.3333333333333333,The price i chose seems to be a fair and usually change in any product,Moral,1,-0.5231067994537322,1.4281733135443822,1,0.3640808381633569,0.1701590997179791,0.46576006211866405
market_control::kw::5c753cfc25c76b00017068ab,5c753cfc25c76b00017068ab,market_control,kw,1,1,kw_market,2,12.0,0.0,I wanted the price left alone,No clear justification,0,1.2022912859674815,0.7192297118507233,4,0.24019528965730164,0.5997078888899551,0.16009682145274334
market_control::kw::5c8c22bafeeaeb0016207a00,5c8c22bafeeaeb0016207a00,market_control,kw,1,1,kw_market,2,0.0,1.0,I do all the work so I deserve all the payment,Moral,1,-0.29499518669324754,0.2932161762430431,4,0.49977497964807555,0.28687535347996085,0.21334966687196358
market_control::kw::5c8d4db8c6eef00001bd2510,5c8d4db8c6eef00001bd2510,market_control,kw,1,1,kw_market,2,12.0,0.0,"Because I didn't deserve to lose any money, particularly when the broker is already getting 12 dollars just for selling it on.",Self-interest,3,-0.736956226666309,0.6207879044234483,2,0.5109623582043259,0.19070173080415412,0.29833591099152
market_control::kw::5c90bb590d21a20017ec455d,5c90bb590d21a20017ec455d,market_control,kw,1,1,kw_market,1,6.0,0.5,I have more chance of selling the data,Mutual Benefit / Cooperation,2,0.9909272381431924,-0.49705025404166203,4,0.31173264721138616,0.6261357443861264,0.062131608402487486
market_control::kw::5c93fa19104ec70017bfa894,5c93fa19104ec70017bfa894,market_control,kw,1,1,kw_market,1,12.0,0.0,I think my data is worth more than 12 but if I have to accept this as a minimum then its a start,Self-interest,3,-0.17909143414961723,-0.5522229036773982,3,0.5482281492503002,0.34988096947154096,0.10189088127815893
market_control::kw::5c9d137bc00f5a0001f981ef,5c9d137bc00f5a0001f981ef,market_control,kw,1,1,kw_market,1,10.0,0.1666666666666666,"The broker sells the data for $12, therefore they need to have some money as profit otherwise they gain nothing from the deal. As it is my data and I have done most of the work, I choose to retain the majority of the profit, with a small profit for the broker. If the broker has many clients each providing a small profit, the accumulation of profits will make this a worthy investment for the broker.",Mutual Benefit / Cooperation,2,1.2595033824286033,-0.28793316908988925,2,0.25888395597924246,0.6773974719005966,0.06371857212016088
market_control::kw::5cab3a6f797d90001402fd4d,5cab3a6f797d90001402fd4d,market_control,kw,1,1,kw_market,1,8.0,0.3333333333333333,Consider the resource and effort needed to gather the survey data is more than the selling of the data set by the broker. Yet understanding that by the broker handling that aspect allows me to focus on the core activity,Mutual Benefit / Cooperation,2,-0.10666945812341293,1.1183201022643972,4,0.3764504111613921,0.26333887891965513,0.3602107099189529
market_control::kw::5cbe1e098f939c0015c0b9d8,5cbe1e098f939c0015c0b9d8,market_control,kw,1,1,kw_market,2,12.0,0.0,"i dont owe this 'other person' anything, nor have i been offered any legitimate reason or explanation as to why i should willingly reduce my potential earnings",Self-interest,3,0.25299555234396065,-0.3493743213950902,2,0.45358499011593933,0.4427618924834531,0.1036531174006075
market_control::kw::5ccb343fcdcf0f0001ba779e,5ccb343fcdcf0f0001ba779e,market_control,kw,1,1,kw_market,2,0.0,1.0,whats the point of minus or 0,No clear justification,0,-1.2755361907618286,-0.8263823412190779,4,0.7372595162722781,0.1594433700422292,0.1032971136854927
market_control::kw::5cd9712d725bb3000128f2bd,5cd9712d725bb3000128f2bd,market_control,kw,1,1,kw_market,2,7.0,0.4166666666666666,Just a little more than a good deal,Moral,1,-0.8282133944450134,-0.548107949827886,2,0.6569314535174614,0.2213876619423268,0.1216808845402118
market_control::kw::5ce031fc7f65ee001a985a6b,5ce031fc7f65ee001a985a6b,market_control,kw,1,1,kw_market,2,3.0,0.75,as i want to be fair,Moral,1,-1.043722508072386,-0.7498131096581379,3,0.7024873897499742,0.19114082377167665,0.1063717864783492
market_control::kw::5ceafa32a20e6000160c5e74,5ceafa32a20e6000160c5e74,market_control,kw,1,1,kw_market,2,6.0,0.5,the same as the last one - we are doing the same job so should be paid the same,Moral,1,-0.4236297631347847,-0.7421646600853435,4,0.6042751173004051,0.30295375690012255,0.09277112579947239
market_control::kw::5cf510ccb0bafb00161ffd56,5cf510ccb0bafb00161ffd56,market_control,kw,1,1,kw_market,2,12.0,0.0,because no one's done anything wrong to me for me to decrease it,Moral,1,0.749364798463913,-0.5076642495405136,3,0.3594673449360979,0.5698486685271612,0.07068398653674092
market_control::kw::5d04134bbdeaa5001865e8a3,5d04134bbdeaa5001865e8a3,market_control,kw,1,1,kw_market,2,12.0,0.0,I don’t think it needed changing I thought it was best to be kept the same,No clear justification,0,-0.8282133944450134,-0.548107949827886,2,0.6569314535174614,0.2213876619423268,0.1216808845402118
