classification_id,category_num,classification_origin
WCLS04372,1,gpt_5_6_subagent_rowwise
WCLS04373,2,gpt_5_6_subagent_rowwise
WCLS04374,2,gpt_5_6_subagent_rowwise
WCLS04375,2,gpt_5_6_subagent_rowwise
WCLS04376,0,gpt_5_6_subagent_rowwise
WCLS04377,0,gpt_5_6_subagent_rowwise
WCLS04378,0,gpt_5_6_subagent_rowwise
WCLS04379,0,gpt_5_6_subagent_rowwise
WCLS04380,0,gpt_5_6_subagent_rowwise
WCLS04381,2,gpt_5_6_subagent_rowwise
WCLS04382,1,gpt_5_6_subagent_rowwise
WCLS04383,0,gpt_5_6_subagent_rowwise
WCLS04384,3,gpt_5_6_subagent_rowwise
WCLS04385,1,gpt_5_6_subagent_rowwise
WCLS04386,1,gpt_5_6_subagent_rowwise
WCLS04387,3,gpt_5_6_subagent_rowwise
WCLS04388,2,gpt_5_6_subagent_rowwise
WCLS04389,1,gpt_5_6_subagent_rowwise
WCLS04390,3,gpt_5_6_subagent_rowwise
WCLS04391,1,gpt_5_6_subagent_rowwise
WCLS04392,0,gpt_5_6_subagent_rowwise
WCLS04393,2,gpt_5_6_subagent_rowwise
WCLS04394,0,gpt_5_6_subagent_rowwise
WCLS04395,1,gpt_5_6_subagent_rowwise
WCLS04396,3,gpt_5_6_subagent_rowwise
WCLS04397,1,gpt_5_6_subagent_rowwise
WCLS04398,1,gpt_5_6_subagent_rowwise
WCLS04399,0,gpt_5_6_subagent_rowwise
WCLS04400,0,gpt_5_6_subagent_rowwise
WCLS04401,3,gpt_5_6_subagent_rowwise
WCLS04402,3,gpt_5_6_subagent_rowwise
WCLS04403,3,gpt_5_6_subagent_rowwise
WCLS04404,0,gpt_5_6_subagent_rowwise
WCLS04405,0,gpt_5_6_subagent_rowwise
WCLS04406,0,gpt_5_6_subagent_rowwise
WCLS04407,0,gpt_5_6_subagent_rowwise
WCLS04408,3,gpt_5_6_subagent_rowwise
WCLS04409,0,gpt_5_6_subagent_rowwise
WCLS04410,0,gpt_5_6_subagent_rowwise
WCLS04411,0,gpt_5_6_subagent_rowwise
WCLS04412,0,gpt_5_6_subagent_rowwise
WCLS04413,0,gpt_5_6_subagent_rowwise
WCLS04414,3,gpt_5_6_subagent_rowwise
WCLS04415,3,gpt_5_6_subagent_rowwise
WCLS04416,3,gpt_5_6_subagent_rowwise
WCLS04417,1,gpt_5_6_subagent_rowwise
WCLS04418,0,gpt_5_6_subagent_rowwise
WCLS04419,0,gpt_5_6_subagent_rowwise
WCLS04420,0,gpt_5_6_subagent_rowwise
WCLS04421,0,gpt_5_6_subagent_rowwise
WCLS04422,0,gpt_5_6_subagent_rowwise
WCLS04423,0,gpt_5_6_subagent_rowwise
WCLS04424,1,gpt_5_6_subagent_rowwise
WCLS04425,2,gpt_5_6_subagent_rowwise
WCLS04426,1,gpt_5_6_subagent_rowwise
WCLS04427,1,gpt_5_6_subagent_rowwise
WCLS04428,3,gpt_5_6_subagent_rowwise
WCLS04429,0,gpt_5_6_subagent_rowwise
WCLS04430,1,gpt_5_6_subagent_rowwise
WCLS04431,3,gpt_5_6_subagent_rowwise
WCLS04432,0,gpt_5_6_subagent_rowwise
WCLS04433,0,gpt_5_6_subagent_rowwise
WCLS04434,0,gpt_5_6_subagent_rowwise
WCLS04435,0,gpt_5_6_subagent_rowwise
WCLS04436,0,gpt_5_6_subagent_rowwise
WCLS04437,1,gpt_5_6_subagent_rowwise
WCLS04438,1,gpt_5_6_subagent_rowwise
WCLS04439,0,gpt_5_6_subagent_rowwise
WCLS04440,0,gpt_5_6_subagent_rowwise
WCLS04441,0,gpt_5_6_subagent_rowwise
WCLS04442,0,gpt_5_6_subagent_rowwise
WCLS04443,0,gpt_5_6_subagent_rowwise
WCLS04444,0,gpt_5_6_subagent_rowwise
WCLS04445,1,gpt_5_6_subagent_rowwise
WCLS04446,1,gpt_5_6_subagent_rowwise
WCLS04447,1,gpt_5_6_subagent_rowwise
WCLS04448,1,gpt_5_6_subagent_rowwise
WCLS04449,1,gpt_5_6_subagent_rowwise
WCLS04450,1,gpt_5_6_subagent_rowwise
WCLS04451,1,gpt_5_6_subagent_rowwise
WCLS04452,1,gpt_5_6_subagent_rowwise
WCLS04453,1,gpt_5_6_subagent_rowwise
WCLS04454,0,gpt_5_6_subagent_rowwise
WCLS04455,1,gpt_5_6_subagent_rowwise
WCLS04456,1,gpt_5_6_subagent_rowwise
WCLS04457,0,gpt_5_6_subagent_rowwise
WCLS04458,3,gpt_5_6_subagent_rowwise
WCLS04459,1,gpt_5_6_subagent_rowwise
WCLS04460,2,gpt_5_6_subagent_rowwise
WCLS04461,1,gpt_5_6_subagent_rowwise
WCLS04462,0,gpt_5_6_subagent_rowwise
WCLS04463,0,gpt_5_6_subagent_rowwise
WCLS04464,0,gpt_5_6_subagent_rowwise
WCLS04465,0,gpt_5_6_subagent_rowwise
WCLS04466,0,gpt_5_6_subagent_rowwise
WCLS04467,0,gpt_5_6_subagent_rowwise
WCLS04468,0,gpt_5_6_subagent_rowwise
WCLS04469,1,gpt_5_6_subagent_rowwise
WCLS04470,2,gpt_5_6_subagent_rowwise
WCLS04471,1,gpt_5_6_subagent_rowwise
WCLS04472,1,gpt_5_6_subagent_rowwise
WCLS04473,3,gpt_5_6_subagent_rowwise
WCLS04474,3,gpt_5_6_subagent_rowwise
WCLS04475,3,gpt_5_6_subagent_rowwise
WCLS04476,3,gpt_5_6_subagent_rowwise
WCLS04477,3,gpt_5_6_subagent_rowwise
WCLS04478,3,gpt_5_6_subagent_rowwise
WCLS04479,3,gpt_5_6_subagent_rowwise
WCLS04480,3,gpt_5_6_subagent_rowwise
WCLS04481,0,gpt_5_6_subagent_rowwise
WCLS04482,0,gpt_5_6_subagent_rowwise
WCLS04483,0,gpt_5_6_subagent_rowwise
WCLS04484,0,gpt_5_6_subagent_rowwise
WCLS04485,1,gpt_5_6_subagent_rowwise
WCLS04486,1,gpt_5_6_subagent_rowwise
WCLS04487,1,gpt_5_6_subagent_rowwise
WCLS04488,1,gpt_5_6_subagent_rowwise
WCLS04489,1,gpt_5_6_subagent_rowwise
WCLS04490,1,gpt_5_6_subagent_rowwise
WCLS04491,1,gpt_5_6_subagent_rowwise
WCLS04492,1,gpt_5_6_subagent_rowwise
WCLS04493,1,gpt_5_6_subagent_rowwise
WCLS04494,1,gpt_5_6_subagent_rowwise
WCLS04495,1,gpt_5_6_subagent_rowwise
WCLS04496,1,gpt_5_6_subagent_rowwise
WCLS04497,1,gpt_5_6_subagent_rowwise
WCLS04498,1,gpt_5_6_subagent_rowwise
WCLS04499,1,gpt_5_6_subagent_rowwise
WCLS04500,1,gpt_5_6_subagent_rowwise
WCLS04501,1,gpt_5_6_subagent_rowwise
WCLS04502,0,gpt_5_6_subagent_rowwise
WCLS04503,2,gpt_5_6_subagent_rowwise
WCLS04504,1,gpt_5_6_subagent_rowwise
WCLS04505,0,gpt_5_6_subagent_rowwise
WCLS04506,0,gpt_5_6_subagent_rowwise
WCLS04507,0,gpt_5_6_subagent_rowwise
WCLS04508,0,gpt_5_6_subagent_rowwise
WCLS04509,3,gpt_5_6_subagent_rowwise
WCLS04510,1,gpt_5_6_subagent_rowwise
WCLS04511,1,gpt_5_6_subagent_rowwise
WCLS04512,3,gpt_5_6_subagent_rowwise
WCLS04513,3,gpt_5_6_subagent_rowwise
WCLS04514,2,gpt_5_6_subagent_rowwise
WCLS04515,3,gpt_5_6_subagent_rowwise
WCLS04516,0,gpt_5_6_subagent_rowwise
WCLS04517,3,gpt_5_6_subagent_rowwise
WCLS04518,0,gpt_5_6_subagent_rowwise
WCLS04519,1,gpt_5_6_subagent_rowwise
WCLS04520,1,gpt_5_6_subagent_rowwise
WCLS04521,1,gpt_5_6_subagent_rowwise
WCLS04522,1,gpt_5_6_subagent_rowwise
WCLS04523,1,gpt_5_6_subagent_rowwise
WCLS04524,3,gpt_5_6_subagent_rowwise
WCLS04525,3,gpt_5_6_subagent_rowwise
WCLS04526,3,gpt_5_6_subagent_rowwise
WCLS04527,3,gpt_5_6_subagent_rowwise
WCLS04528,3,gpt_5_6_subagent_rowwise
WCLS04529,3,gpt_5_6_subagent_rowwise
WCLS04530,3,gpt_5_6_subagent_rowwise
WCLS04531,0,gpt_5_6_subagent_rowwise
WCLS04532,0,gpt_5_6_subagent_rowwise
WCLS04533,0,gpt_5_6_subagent_rowwise
WCLS04534,2,gpt_5_6_subagent_rowwise
WCLS04535,2,gpt_5_6_subagent_rowwise
WCLS04536,3,gpt_5_6_subagent_rowwise
WCLS04537,3,gpt_5_6_subagent_rowwise
WCLS04538,3,gpt_5_6_subagent_rowwise
WCLS04539,3,gpt_5_6_subagent_rowwise
WCLS04540,3,gpt_5_6_subagent_rowwise
WCLS04541,0,gpt_5_6_subagent_rowwise
WCLS04542,1,gpt_5_6_subagent_rowwise
WCLS04543,1,gpt_5_6_subagent_rowwise
WCLS04544,0,gpt_5_6_subagent_rowwise
WCLS04545,0,gpt_5_6_subagent_rowwise
WCLS04546,0,gpt_5_6_subagent_rowwise
WCLS04547,3,gpt_5_6_subagent_rowwise
WCLS04548,1,gpt_5_6_subagent_rowwise
WCLS04549,0,gpt_5_6_subagent_rowwise
WCLS04550,0,gpt_5_6_subagent_rowwise
WCLS04551,0,gpt_5_6_subagent_rowwise
WCLS04552,1,gpt_5_6_subagent_rowwise
WCLS04553,1,gpt_5_6_subagent_rowwise
WCLS04554,0,gpt_5_6_subagent_rowwise
WCLS04555,0,gpt_5_6_subagent_rowwise
WCLS04556,0,gpt_5_6_subagent_rowwise
WCLS04557,0,gpt_5_6_subagent_rowwise
WCLS04558,0,gpt_5_6_subagent_rowwise
WCLS04559,1,gpt_5_6_subagent_rowwise
WCLS04560,0,gpt_5_6_subagent_rowwise
WCLS04561,0,gpt_5_6_subagent_rowwise
WCLS04562,0,gpt_5_6_subagent_rowwise
WCLS04563,3,gpt_5_6_subagent_rowwise
WCLS04564,0,gpt_5_6_subagent_rowwise
WCLS04565,1,gpt_5_6_subagent_rowwise
WCLS04566,0,gpt_5_6_subagent_rowwise
WCLS04567,0,gpt_5_6_subagent_rowwise
WCLS04568,1,gpt_5_6_subagent_rowwise
WCLS04569,3,gpt_5_6_subagent_rowwise
WCLS04570,1,gpt_5_6_subagent_rowwise
WCLS04571,1,gpt_5_6_subagent_rowwise
WCLS04572,2,gpt_5_6_subagent_rowwise
WCLS04573,1,gpt_5_6_subagent_rowwise
WCLS04574,3,gpt_5_6_subagent_rowwise
WCLS04575,2,gpt_5_6_subagent_rowwise
WCLS04576,0,gpt_5_6_subagent_rowwise
WCLS04577,1,gpt_5_6_subagent_rowwise
WCLS04578,3,gpt_5_6_subagent_rowwise
WCLS04579,0,gpt_5_6_subagent_rowwise
WCLS04580,0,gpt_5_6_subagent_rowwise
WCLS04581,0,gpt_5_6_subagent_rowwise
WCLS04582,3,gpt_5_6_subagent_rowwise
WCLS04583,3,gpt_5_6_subagent_rowwise
WCLS04584,3,gpt_5_6_subagent_rowwise
WCLS04585,1,gpt_5_6_subagent_rowwise
WCLS04586,0,gpt_5_6_subagent_rowwise
WCLS04587,0,gpt_5_6_subagent_rowwise
WCLS04588,1,gpt_5_6_subagent_rowwise
WCLS04589,1,gpt_5_6_subagent_rowwise
WCLS04590,0,gpt_5_6_subagent_rowwise
WCLS04591,3,gpt_5_6_subagent_rowwise
WCLS04592,1,gpt_5_6_subagent_rowwise
WCLS04593,1,gpt_5_6_subagent_rowwise
WCLS04594,1,gpt_5_6_subagent_rowwise
WCLS04595,1,gpt_5_6_subagent_rowwise
WCLS04596,1,gpt_5_6_subagent_rowwise
WCLS04597,0,gpt_5_6_subagent_rowwise
WCLS04598,0,gpt_5_6_subagent_rowwise
WCLS04599,1,gpt_5_6_subagent_rowwise
WCLS04600,3,gpt_5_6_subagent_rowwise
WCLS04601,0,gpt_5_6_subagent_rowwise
WCLS04602,0,gpt_5_6_subagent_rowwise
WCLS04603,3,gpt_5_6_subagent_rowwise
WCLS04604,1,gpt_5_6_subagent_rowwise
WCLS04605,3,gpt_5_6_subagent_rowwise
WCLS04606,1,gpt_5_6_subagent_rowwise
WCLS04607,0,gpt_5_6_subagent_rowwise
WCLS04608,0,gpt_5_6_subagent_rowwise
WCLS04609,1,gpt_5_6_subagent_rowwise
WCLS04610,3,gpt_5_6_subagent_rowwise
WCLS04611,0,gpt_5_6_subagent_rowwise
WCLS04612,1,gpt_5_6_subagent_rowwise
WCLS04613,0,gpt_5_6_subagent_rowwise
WCLS04614,0,gpt_5_6_subagent_rowwise
WCLS04615,0,gpt_5_6_subagent_rowwise
WCLS04616,0,gpt_5_6_subagent_rowwise
WCLS04617,0,gpt_5_6_subagent_rowwise
WCLS04618,0,gpt_5_6_subagent_rowwise
WCLS04619,3,gpt_5_6_subagent_rowwise
WCLS04620,0,gpt_5_6_subagent_rowwise
WCLS04621,0,gpt_5_6_subagent_rowwise
WCLS04622,0,gpt_5_6_subagent_rowwise
WCLS04623,1,gpt_5_6_subagent_rowwise
WCLS04624,1,gpt_5_6_subagent_rowwise
WCLS04625,1,gpt_5_6_subagent_rowwise
WCLS04626,0,gpt_5_6_subagent_rowwise
WCLS04627,1,gpt_5_6_subagent_rowwise
WCLS04628,1,gpt_5_6_subagent_rowwise
WCLS04629,0,gpt_5_6_subagent_rowwise
WCLS04630,0,gpt_5_6_subagent_rowwise
WCLS04631,1,gpt_5_6_subagent_rowwise
WCLS04632,3,gpt_5_6_subagent_rowwise
WCLS04633,0,gpt_5_6_subagent_rowwise
WCLS04634,1,gpt_5_6_subagent_rowwise
WCLS04635,3,gpt_5_6_subagent_rowwise
WCLS04636,3,gpt_5_6_subagent_rowwise
WCLS04637,0,gpt_5_6_subagent_rowwise
WCLS04638,1,gpt_5_6_subagent_rowwise
WCLS04639,1,gpt_5_6_subagent_rowwise
WCLS04640,3,gpt_5_6_subagent_rowwise
WCLS04641,1,gpt_5_6_subagent_rowwise
WCLS04642,0,gpt_5_6_subagent_rowwise
WCLS04643,0,gpt_5_6_subagent_rowwise
WCLS04644,0,gpt_5_6_subagent_rowwise
WCLS04645,0,gpt_5_6_subagent_rowwise
WCLS04646,0,gpt_5_6_subagent_rowwise
WCLS04647,1,gpt_5_6_subagent_rowwise
WCLS04648,0,gpt_5_6_subagent_rowwise
WCLS04649,1,gpt_5_6_subagent_rowwise
WCLS04650,3,gpt_5_6_subagent_rowwise
WCLS04651,1,gpt_5_6_subagent_rowwise
WCLS04652,1,gpt_5_6_subagent_rowwise
WCLS04653,1,gpt_5_6_subagent_rowwise
WCLS04654,2,gpt_5_6_subagent_rowwise
WCLS04655,3,gpt_5_6_subagent_rowwise
WCLS04656,1,gpt_5_6_subagent_rowwise
WCLS04657,1,gpt_5_6_subagent_rowwise
WCLS04658,1,gpt_5_6_subagent_rowwise
WCLS04659,1,gpt_5_6_subagent_rowwise
WCLS04660,0,gpt_5_6_subagent_rowwise
WCLS04661,1,gpt_5_6_subagent_rowwise
WCLS04662,0,gpt_5_6_subagent_rowwise
WCLS04663,0,gpt_5_6_subagent_rowwise
WCLS04664,0,gpt_5_6_subagent_rowwise
WCLS04665,1,gpt_5_6_subagent_rowwise
WCLS04666,0,gpt_5_6_subagent_rowwise
WCLS04667,0,gpt_5_6_subagent_rowwise
WCLS04668,1,gpt_5_6_subagent_rowwise
WCLS04669,3,gpt_5_6_subagent_rowwise
WCLS04670,1,gpt_5_6_subagent_rowwise
WCLS04671,3,gpt_5_6_subagent_rowwise
WCLS04672,0,gpt_5_6_subagent_rowwise
WCLS04673,0,gpt_5_6_subagent_rowwise
WCLS04674,2,gpt_5_6_subagent_rowwise
WCLS04675,0,gpt_5_6_subagent_rowwise
WCLS04676,1,gpt_5_6_subagent_rowwise
WCLS04677,2,gpt_5_6_subagent_rowwise
WCLS04678,3,gpt_5_6_subagent_rowwise
WCLS04679,3,gpt_5_6_subagent_rowwise
WCLS04680,3,gpt_5_6_subagent_rowwise
WCLS04681,1,gpt_5_6_subagent_rowwise
WCLS04682,1,gpt_5_6_subagent_rowwise
WCLS04683,3,gpt_5_6_subagent_rowwise
WCLS04684,0,gpt_5_6_subagent_rowwise
WCLS04685,0,gpt_5_6_subagent_rowwise
WCLS04686,1,gpt_5_6_subagent_rowwise
WCLS04687,1,gpt_5_6_subagent_rowwise
WCLS04688,0,gpt_5_6_subagent_rowwise
WCLS04689,3,gpt_5_6_subagent_rowwise
WCLS04690,3,gpt_5_6_subagent_rowwise
WCLS04691,1,gpt_5_6_subagent_rowwise
WCLS04692,2,gpt_5_6_subagent_rowwise
WCLS04693,2,gpt_5_6_subagent_rowwise
WCLS04694,0,gpt_5_6_subagent_rowwise
WCLS04695,1,gpt_5_6_subagent_rowwise
WCLS04696,1,gpt_5_6_subagent_rowwise
WCLS04697,1,gpt_5_6_subagent_rowwise
WCLS04698,1,gpt_5_6_subagent_rowwise
WCLS04699,1,gpt_5_6_subagent_rowwise
WCLS04700,1,gpt_5_6_subagent_rowwise
WCLS04701,2,gpt_5_6_subagent_rowwise
WCLS04702,1,gpt_5_6_subagent_rowwise
WCLS04703,1,gpt_5_6_subagent_rowwise
WCLS04704,1,gpt_5_6_subagent_rowwise
WCLS04705,2,gpt_5_6_subagent_rowwise
WCLS04706,0,gpt_5_6_subagent_rowwise
WCLS04707,1,gpt_5_6_subagent_rowwise
WCLS04708,0,gpt_5_6_subagent_rowwise
WCLS04709,1,gpt_5_6_subagent_rowwise
WCLS04710,0,gpt_5_6_subagent_rowwise
WCLS04711,0,gpt_5_6_subagent_rowwise
WCLS04712,0,gpt_5_6_subagent_rowwise
WCLS04713,1,gpt_5_6_subagent_rowwise
WCLS04714,0,gpt_5_6_subagent_rowwise
WCLS04715,2,gpt_5_6_subagent_rowwise
WCLS04716,1,gpt_5_6_subagent_rowwise
WCLS04717,1,gpt_5_6_subagent_rowwise
WCLS04718,1,gpt_5_6_subagent_rowwise
WCLS04719,1,gpt_5_6_subagent_rowwise
WCLS04720,1,gpt_5_6_subagent_rowwise
WCLS04721,0,gpt_5_6_subagent_rowwise
WCLS04722,2,gpt_5_6_subagent_rowwise
WCLS04723,3,gpt_5_6_subagent_rowwise
WCLS04724,0,gpt_5_6_subagent_rowwise
WCLS04725,2,gpt_5_6_subagent_rowwise
WCLS04726,2,gpt_5_6_subagent_rowwise
WCLS04727,2,gpt_5_6_subagent_rowwise
WCLS04728,1,gpt_5_6_subagent_rowwise
WCLS04729,1,gpt_5_6_subagent_rowwise
WCLS04730,1,gpt_5_6_subagent_rowwise
WCLS04731,0,gpt_5_6_subagent_rowwise
WCLS04732,1,gpt_5_6_subagent_rowwise
WCLS04733,1,gpt_5_6_subagent_rowwise
WCLS04734,1,gpt_5_6_subagent_rowwise
WCLS04735,0,gpt_5_6_subagent_rowwise
WCLS04736,1,gpt_5_6_subagent_rowwise
WCLS04737,1,gpt_5_6_subagent_rowwise
WCLS04738,3,gpt_5_6_subagent_rowwise
WCLS04739,1,gpt_5_6_subagent_rowwise
WCLS04740,0,gpt_5_6_subagent_rowwise
WCLS04741,0,gpt_5_6_subagent_rowwise
WCLS04742,0,gpt_5_6_subagent_rowwise
WCLS04743,0,gpt_5_6_subagent_rowwise
WCLS04744,0,gpt_5_6_subagent_rowwise
WCLS04745,0,gpt_5_6_subagent_rowwise
WCLS04746,3,gpt_5_6_subagent_rowwise
WCLS04747,1,gpt_5_6_subagent_rowwise
WCLS04748,1,gpt_5_6_subagent_rowwise
WCLS04749,1,gpt_5_6_subagent_rowwise
WCLS04750,1,gpt_5_6_subagent_rowwise
WCLS04751,1,gpt_5_6_subagent_rowwise
WCLS04752,1,gpt_5_6_subagent_rowwise
WCLS04753,1,gpt_5_6_subagent_rowwise
WCLS04754,1,gpt_5_6_subagent_rowwise
WCLS04755,1,gpt_5_6_subagent_rowwise
WCLS04756,1,gpt_5_6_subagent_rowwise
WCLS04757,0,gpt_5_6_subagent_rowwise
WCLS04758,3,gpt_5_6_subagent_rowwise
WCLS04759,1,gpt_5_6_subagent_rowwise
WCLS04760,0,gpt_5_6_subagent_rowwise
WCLS04761,1,gpt_5_6_subagent_rowwise
WCLS04762,1,gpt_5_6_subagent_rowwise
WCLS04763,1,gpt_5_6_subagent_rowwise
WCLS04764,1,gpt_5_6_subagent_rowwise
WCLS04765,2,gpt_5_6_subagent_rowwise
WCLS04766,1,gpt_5_6_subagent_rowwise
WCLS04767,3,gpt_5_6_subagent_rowwise
WCLS04768,0,gpt_5_6_subagent_rowwise
WCLS04769,3,gpt_5_6_subagent_rowwise
WCLS04770,1,gpt_5_6_subagent_rowwise
WCLS04771,1,gpt_5_6_subagent_rowwise
WCLS04772,1,gpt_5_6_subagent_rowwise
WCLS04773,0,gpt_5_6_subagent_rowwise
WCLS04774,0,gpt_5_6_subagent_rowwise
WCLS04775,0,gpt_5_6_subagent_rowwise
WCLS04776,0,gpt_5_6_subagent_rowwise
WCLS04777,1,gpt_5_6_subagent_rowwise
WCLS04778,1,gpt_5_6_subagent_rowwise
WCLS04779,0,gpt_5_6_subagent_rowwise
WCLS04780,1,gpt_5_6_subagent_rowwise
WCLS04781,0,gpt_5_6_subagent_rowwise
WCLS04782,1,gpt_5_6_subagent_rowwise
WCLS04783,3,gpt_5_6_subagent_rowwise
WCLS04784,1,gpt_5_6_subagent_rowwise
WCLS04785,3,gpt_5_6_subagent_rowwise
WCLS04786,1,gpt_5_6_subagent_rowwise
WCLS04787,1,gpt_5_6_subagent_rowwise
WCLS04788,0,gpt_5_6_subagent_rowwise
WCLS04789,3,gpt_5_6_subagent_rowwise
WCLS04790,1,gpt_5_6_subagent_rowwise
WCLS04791,1,gpt_5_6_subagent_rowwise
WCLS04792,0,gpt_5_6_subagent_rowwise
WCLS04793,3,gpt_5_6_subagent_rowwise
WCLS04794,0,gpt_5_6_subagent_rowwise
WCLS04795,1,gpt_5_6_subagent_rowwise
WCLS04796,1,gpt_5_6_subagent_rowwise
WCLS04797,0,gpt_5_6_subagent_rowwise
WCLS04798,0,gpt_5_6_subagent_rowwise
WCLS04799,3,gpt_5_6_subagent_rowwise
WCLS04800,3,gpt_5_6_subagent_rowwise
WCLS04801,0,gpt_5_6_subagent_rowwise
WCLS04802,0,gpt_5_6_subagent_rowwise
WCLS04803,1,gpt_5_6_subagent_rowwise
WCLS04804,0,gpt_5_6_subagent_rowwise
WCLS04805,3,gpt_5_6_subagent_rowwise
WCLS04806,3,gpt_5_6_subagent_rowwise
WCLS04807,0,gpt_5_6_subagent_rowwise
WCLS04808,0,gpt_5_6_subagent_rowwise
WCLS04809,0,gpt_5_6_subagent_rowwise
WCLS04810,0,gpt_5_6_subagent_rowwise
WCLS04811,0,gpt_5_6_subagent_rowwise
WCLS04812,0,gpt_5_6_subagent_rowwise
WCLS04813,0,gpt_5_6_subagent_rowwise
WCLS04814,1,gpt_5_6_subagent_rowwise
WCLS04815,1,gpt_5_6_subagent_rowwise
WCLS04816,1,gpt_5_6_subagent_rowwise
WCLS04817,0,gpt_5_6_subagent_rowwise
WCLS04818,1,gpt_5_6_subagent_rowwise
WCLS04819,3,gpt_5_6_subagent_rowwise
WCLS04820,0,gpt_5_6_subagent_rowwise
WCLS04821,0,gpt_5_6_subagent_rowwise
WCLS04822,0,gpt_5_6_subagent_rowwise
WCLS04823,0,gpt_5_6_subagent_rowwise
WCLS04824,1,gpt_5_6_subagent_rowwise
WCLS04825,0,gpt_5_6_subagent_rowwise
WCLS04826,0,gpt_5_6_subagent_rowwise
WCLS04827,0,gpt_5_6_subagent_rowwise
WCLS04828,1,gpt_5_6_subagent_rowwise
WCLS04829,3,gpt_5_6_subagent_rowwise
WCLS04830,1,gpt_5_6_subagent_rowwise
WCLS04831,1,gpt_5_6_subagent_rowwise
WCLS04832,1,gpt_5_6_subagent_rowwise
WCLS04833,1,gpt_5_6_subagent_rowwise
WCLS04834,1,gpt_5_6_subagent_rowwise
WCLS04835,0,gpt_5_6_subagent_rowwise
WCLS04836,1,gpt_5_6_subagent_rowwise
WCLS04837,0,gpt_5_6_subagent_rowwise
WCLS04838,1,gpt_5_6_subagent_rowwise
WCLS04839,1,gpt_5_6_subagent_rowwise
WCLS04840,3,gpt_5_6_subagent_rowwise
WCLS04841,3,gpt_5_6_subagent_rowwise
WCLS04842,0,gpt_5_6_subagent_rowwise
WCLS04843,1,gpt_5_6_subagent_rowwise
WCLS04844,1,gpt_5_6_subagent_rowwise
WCLS04845,1,gpt_5_6_subagent_rowwise
WCLS04846,1,gpt_5_6_subagent_rowwise
WCLS04847,3,gpt_5_6_subagent_rowwise
WCLS04848,3,gpt_5_6_subagent_rowwise
WCLS04849,1,gpt_5_6_subagent_rowwise
WCLS04850,1,gpt_5_6_subagent_rowwise
WCLS04851,1,gpt_5_6_subagent_rowwise
WCLS04852,0,gpt_5_6_subagent_rowwise
WCLS04853,0,gpt_5_6_subagent_rowwise
