"classification_id","category_num","classification_origin"
"WCLS00273","0","gpt_5_6_subagent_rowwise"
"WCLS00274","0","gpt_5_6_subagent_rowwise"
"WCLS00275","0","gpt_5_6_subagent_rowwise"
"WCLS00276","0","gpt_5_6_subagent_rowwise"
"WCLS00277","0","gpt_5_6_subagent_rowwise"
"WCLS00278","0","gpt_5_6_subagent_rowwise"
"WCLS00279","1","gpt_5_6_subagent_rowwise"
"WCLS00280","1","gpt_5_6_subagent_rowwise"
"WCLS00281","0","gpt_5_6_subagent_rowwise"
"WCLS00282","1","gpt_5_6_subagent_rowwise"
"WCLS00283","3","gpt_5_6_subagent_rowwise"
"WCLS00284","1","gpt_5_6_subagent_rowwise"
"WCLS00285","1","gpt_5_6_subagent_rowwise"
"WCLS00286","1","gpt_5_6_subagent_rowwise"
"WCLS00287","1","gpt_5_6_subagent_rowwise"
"WCLS00288","1","gpt_5_6_subagent_rowwise"
"WCLS00289","1","gpt_5_6_subagent_rowwise"
"WCLS00290","1","gpt_5_6_subagent_rowwise"
"WCLS00291","0","gpt_5_6_subagent_rowwise"
"WCLS00292","0","gpt_5_6_subagent_rowwise"
"WCLS00293","0","gpt_5_6_subagent_rowwise"
"WCLS00294","1","gpt_5_6_subagent_rowwise"
"WCLS00295","1","gpt_5_6_subagent_rowwise"
"WCLS00296","1","gpt_5_6_subagent_rowwise"
"WCLS00297","1","gpt_5_6_subagent_rowwise"
"WCLS00298","1","gpt_5_6_subagent_rowwise"
"WCLS00299","1","gpt_5_6_subagent_rowwise"
"WCLS00300","1","gpt_5_6_subagent_rowwise"
"WCLS00301","1","gpt_5_6_subagent_rowwise"
"WCLS00302","1","gpt_5_6_subagent_rowwise"
"WCLS00303","1","gpt_5_6_subagent_rowwise"
"WCLS00304","1","gpt_5_6_subagent_rowwise"
"WCLS00305","1","gpt_5_6_subagent_rowwise"
"WCLS00306","1","gpt_5_6_subagent_rowwise"
"WCLS00307","1","gpt_5_6_subagent_rowwise"
"WCLS00308","1","gpt_5_6_subagent_rowwise"
"WCLS00309","1","gpt_5_6_subagent_rowwise"
"WCLS00310","1","gpt_5_6_subagent_rowwise"
"WCLS00311","1","gpt_5_6_subagent_rowwise"
"WCLS00312","1","gpt_5_6_subagent_rowwise"
"WCLS00313","1","gpt_5_6_subagent_rowwise"
"WCLS00314","1","gpt_5_6_subagent_rowwise"
"WCLS00315","1","gpt_5_6_subagent_rowwise"
"WCLS00316","1","gpt_5_6_subagent_rowwise"
"WCLS00317","1","gpt_5_6_subagent_rowwise"
"WCLS00318","1","gpt_5_6_subagent_rowwise"
"WCLS00319","1","gpt_5_6_subagent_rowwise"
"WCLS00320","1","gpt_5_6_subagent_rowwise"
"WCLS00321","1","gpt_5_6_subagent_rowwise"
"WCLS00322","1","gpt_5_6_subagent_rowwise"
"WCLS00323","1","gpt_5_6_subagent_rowwise"
"WCLS00324","1","gpt_5_6_subagent_rowwise"
"WCLS00325","3","gpt_5_6_subagent_rowwise"
"WCLS00326","0","gpt_5_6_subagent_rowwise"
"WCLS00327","0","gpt_5_6_subagent_rowwise"
"WCLS00328","0","gpt_5_6_subagent_rowwise"
"WCLS00329","0","gpt_5_6_subagent_rowwise"
"WCLS00330","3","gpt_5_6_subagent_rowwise"
"WCLS00331","1","gpt_5_6_subagent_rowwise"
"WCLS00332","1","gpt_5_6_subagent_rowwise"
"WCLS00333","0","gpt_5_6_subagent_rowwise"
"WCLS00334","0","gpt_5_6_subagent_rowwise"
"WCLS00335","0","gpt_5_6_subagent_rowwise"
"WCLS00336","0","gpt_5_6_subagent_rowwise"
"WCLS00337","3","gpt_5_6_subagent_rowwise"
"WCLS00338","0","gpt_5_6_subagent_rowwise"
"WCLS00339","1","gpt_5_6_subagent_rowwise"
"WCLS00340","0","gpt_5_6_subagent_rowwise"
"WCLS00341","3","gpt_5_6_subagent_rowwise"
"WCLS00342","2","gpt_5_6_subagent_rowwise"
"WCLS00343","0","gpt_5_6_subagent_rowwise"
"WCLS00344","3","gpt_5_6_subagent_rowwise"
"WCLS00345","0","gpt_5_6_subagent_rowwise"
"WCLS00346","1","gpt_5_6_subagent_rowwise"
"WCLS00347","1","gpt_5_6_subagent_rowwise"
"WCLS00348","1","gpt_5_6_subagent_rowwise"
"WCLS00349","0","gpt_5_6_subagent_rowwise"
"WCLS00350","3","gpt_5_6_subagent_rowwise"
"WCLS00351","1","gpt_5_6_subagent_rowwise"
"WCLS00352","0","gpt_5_6_subagent_rowwise"
"WCLS00353","1","gpt_5_6_subagent_rowwise"
"WCLS00354","1","gpt_5_6_subagent_rowwise"
"WCLS00355","1","gpt_5_6_subagent_rowwise"
"WCLS00356","1","gpt_5_6_subagent_rowwise"
"WCLS00357","1","gpt_5_6_subagent_rowwise"
"WCLS00358","1","gpt_5_6_subagent_rowwise"
"WCLS00359","1","gpt_5_6_subagent_rowwise"
"WCLS00360","1","gpt_5_6_subagent_rowwise"
"WCLS00361","1","gpt_5_6_subagent_rowwise"
"WCLS00362","1","gpt_5_6_subagent_rowwise"
"WCLS00363","1","gpt_5_6_subagent_rowwise"
"WCLS00364","1","gpt_5_6_subagent_rowwise"
"WCLS00365","1","gpt_5_6_subagent_rowwise"
"WCLS00366","1","gpt_5_6_subagent_rowwise"
"WCLS00367","1","gpt_5_6_subagent_rowwise"
"WCLS00368","1","gpt_5_6_subagent_rowwise"
"WCLS00369","1","gpt_5_6_subagent_rowwise"
"WCLS00370","2","gpt_5_6_subagent_rowwise"
"WCLS00371","1","gpt_5_6_subagent_rowwise"
"WCLS00372","1","gpt_5_6_subagent_rowwise"
"WCLS00373","1","gpt_5_6_subagent_rowwise"
"WCLS00374","3","gpt_5_6_subagent_rowwise"
"WCLS00375","1","gpt_5_6_subagent_rowwise"
"WCLS00376","1","gpt_5_6_subagent_rowwise"
"WCLS00377","0","gpt_5_6_subagent_rowwise"
"WCLS00378","0","gpt_5_6_subagent_rowwise"
"WCLS00379","3","gpt_5_6_subagent_rowwise"
"WCLS00380","0","gpt_5_6_subagent_rowwise"
"WCLS00381","3","gpt_5_6_subagent_rowwise"
"WCLS00382","1","gpt_5_6_subagent_rowwise"
"WCLS00383","1","gpt_5_6_subagent_rowwise"
"WCLS00384","1","gpt_5_6_subagent_rowwise"
"WCLS00385","1","gpt_5_6_subagent_rowwise"
"WCLS00386","1","gpt_5_6_subagent_rowwise"
"WCLS00387","1","gpt_5_6_subagent_rowwise"
"WCLS00388","1","gpt_5_6_subagent_rowwise"
"WCLS00389","1","gpt_5_6_subagent_rowwise"
"WCLS00390","1","gpt_5_6_subagent_rowwise"
"WCLS00391","1","gpt_5_6_subagent_rowwise"
"WCLS00392","1","gpt_5_6_subagent_rowwise"
"WCLS00393","1","gpt_5_6_subagent_rowwise"
"WCLS00394","1","gpt_5_6_subagent_rowwise"
"WCLS00395","1","gpt_5_6_subagent_rowwise"
"WCLS00396","1","gpt_5_6_subagent_rowwise"
"WCLS00397","1","gpt_5_6_subagent_rowwise"
"WCLS00398","1","gpt_5_6_subagent_rowwise"
"WCLS00399","1","gpt_5_6_subagent_rowwise"
"WCLS00400","1","gpt_5_6_subagent_rowwise"
"WCLS00401","1","gpt_5_6_subagent_rowwise"
"WCLS00402","1","gpt_5_6_subagent_rowwise"
"WCLS00403","1","gpt_5_6_subagent_rowwise"
"WCLS00404","0","gpt_5_6_subagent_rowwise"
"WCLS00405","0","gpt_5_6_subagent_rowwise"
"WCLS00406","0","gpt_5_6_subagent_rowwise"
"WCLS00407","1","gpt_5_6_subagent_rowwise"
"WCLS00408","3","gpt_5_6_subagent_rowwise"
"WCLS00409","3","gpt_5_6_subagent_rowwise"
"WCLS00410","3","gpt_5_6_subagent_rowwise"
"WCLS00411","0","gpt_5_6_subagent_rowwise"
"WCLS00412","1","gpt_5_6_subagent_rowwise"
"WCLS00413","1","gpt_5_6_subagent_rowwise"
"WCLS00414","3","gpt_5_6_subagent_rowwise"
"WCLS00415","1","gpt_5_6_subagent_rowwise"
"WCLS00416","1","gpt_5_6_subagent_rowwise"
"WCLS00417","0","gpt_5_6_subagent_rowwise"
"WCLS00418","0","gpt_5_6_subagent_rowwise"
"WCLS00419","3","gpt_5_6_subagent_rowwise"
"WCLS00420","2","gpt_5_6_subagent_rowwise"
"WCLS00421","0","gpt_5_6_subagent_rowwise"
"WCLS00422","3","gpt_5_6_subagent_rowwise"
"WCLS00423","3","gpt_5_6_subagent_rowwise"
"WCLS00424","3","gpt_5_6_subagent_rowwise"
"WCLS00425","3","gpt_5_6_subagent_rowwise"
"WCLS00426","3","gpt_5_6_subagent_rowwise"
"WCLS00427","3","gpt_5_6_subagent_rowwise"
"WCLS00428","3","gpt_5_6_subagent_rowwise"
"WCLS00429","3","gpt_5_6_subagent_rowwise"
"WCLS00430","3","gpt_5_6_subagent_rowwise"
"WCLS00431","1","gpt_5_6_subagent_rowwise"
"WCLS00432","3","gpt_5_6_subagent_rowwise"
"WCLS00433","0","gpt_5_6_subagent_rowwise"
"WCLS00434","0","gpt_5_6_subagent_rowwise"
"WCLS00435","0","gpt_5_6_subagent_rowwise"
"WCLS00436","0","gpt_5_6_subagent_rowwise"
"WCLS00437","0","gpt_5_6_subagent_rowwise"
"WCLS00438","0","gpt_5_6_subagent_rowwise"
"WCLS00439","0","gpt_5_6_subagent_rowwise"
"WCLS00440","0","gpt_5_6_subagent_rowwise"
"WCLS00441","0","gpt_5_6_subagent_rowwise"
"WCLS00442","0","gpt_5_6_subagent_rowwise"
"WCLS00443","0","gpt_5_6_subagent_rowwise"
"WCLS00444","0","gpt_5_6_subagent_rowwise"
"WCLS00445","0","gpt_5_6_subagent_rowwise"
"WCLS00446","1","gpt_5_6_subagent_rowwise"
"WCLS00447","3","gpt_5_6_subagent_rowwise"
"WCLS00448","1","gpt_5_6_subagent_rowwise"
"WCLS00449","0","gpt_5_6_subagent_rowwise"
"WCLS00450","0","gpt_5_6_subagent_rowwise"
"WCLS00451","1","gpt_5_6_subagent_rowwise"
"WCLS00452","1","gpt_5_6_subagent_rowwise"
"WCLS00453","1","gpt_5_6_subagent_rowwise"
"WCLS00454","0","gpt_5_6_subagent_rowwise"
"WCLS00455","0","gpt_5_6_subagent_rowwise"
"WCLS00456","0","gpt_5_6_subagent_rowwise"
"WCLS00457","0","gpt_5_6_subagent_rowwise"
"WCLS00458","0","gpt_5_6_subagent_rowwise"
"WCLS00459","1","gpt_5_6_subagent_rowwise"
"WCLS00460","0","gpt_5_6_subagent_rowwise"
"WCLS00461","0","gpt_5_6_subagent_rowwise"
"WCLS00462","1","gpt_5_6_subagent_rowwise"
"WCLS00463","1","gpt_5_6_subagent_rowwise"
"WCLS00464","1","gpt_5_6_subagent_rowwise"
"WCLS00465","1","gpt_5_6_subagent_rowwise"
"WCLS00466","0","gpt_5_6_subagent_rowwise"
"WCLS00467","0","gpt_5_6_subagent_rowwise"
"WCLS00468","3","gpt_5_6_subagent_rowwise"
"WCLS00469","0","gpt_5_6_subagent_rowwise"
"WCLS00470","1","gpt_5_6_subagent_rowwise"
"WCLS00471","1","gpt_5_6_subagent_rowwise"
"WCLS00472","0","gpt_5_6_subagent_rowwise"
"WCLS00473","1","gpt_5_6_subagent_rowwise"
"WCLS00474","1","gpt_5_6_subagent_rowwise"
"WCLS00475","1","gpt_5_6_subagent_rowwise"
"WCLS00476","0","gpt_5_6_subagent_rowwise"
"WCLS00477","1","gpt_5_6_subagent_rowwise"
"WCLS00478","1","gpt_5_6_subagent_rowwise"
"WCLS00479","1","gpt_5_6_subagent_rowwise"
"WCLS00480","3","gpt_5_6_subagent_rowwise"
"WCLS00481","3","gpt_5_6_subagent_rowwise"
"WCLS00482","1","gpt_5_6_subagent_rowwise"
"WCLS00483","0","gpt_5_6_subagent_rowwise"
"WCLS00484","1","gpt_5_6_subagent_rowwise"
"WCLS00485","3","gpt_5_6_subagent_rowwise"
"WCLS00486","3","gpt_5_6_subagent_rowwise"
"WCLS00487","0","gpt_5_6_subagent_rowwise"
"WCLS00488","0","gpt_5_6_subagent_rowwise"
"WCLS00489","1","gpt_5_6_subagent_rowwise"
"WCLS00490","3","gpt_5_6_subagent_rowwise"
"WCLS00491","3","gpt_5_6_subagent_rowwise"
"WCLS00492","0","gpt_5_6_subagent_rowwise"
"WCLS00493","0","gpt_5_6_subagent_rowwise"
"WCLS00494","0","gpt_5_6_subagent_rowwise"
"WCLS00495","3","gpt_5_6_subagent_rowwise"
"WCLS00496","0","gpt_5_6_subagent_rowwise"
"WCLS00497","3","gpt_5_6_subagent_rowwise"
"WCLS00498","0","gpt_5_6_subagent_rowwise"
"WCLS00499","0","gpt_5_6_subagent_rowwise"
"WCLS00500","0","gpt_5_6_subagent_rowwise"
"WCLS00501","3","gpt_5_6_subagent_rowwise"
"WCLS00502","0","gpt_5_6_subagent_rowwise"
"WCLS00503","3","gpt_5_6_subagent_rowwise"
"WCLS00504","0","gpt_5_6_subagent_rowwise"
